Label,duration1,duration10,duration11,duration12,duration13,duration2,duration3,duration4,duration5,duration6,duration7,duration8,duration9,move1,move10,move11,move12,move13,move2,move3,move4,move5,move6,move7,move8,move9,totalMove1,totalMove10,totalMove11,totalMove12,totalMove13,totalMove2,totalMove3,totalMove4,totalMove5,totalMove6,totalMove7,totalMove8,totalMove9
TRUE,8211767148.88,22068632.1342,38249873.7917,15655115.3917,34105606.5717,21177024879.2,138289617.534,61047585.3717,118004263.272,32808892.8342,50659277.2842,66115183.7317,40436614.0442,175904.630656,2984.32863968,8738.50741235,8106.02187181,143661.536334,7000.90787258,23245.23633,15285.1681492,13036.2697303,9138.26420383,14977.8990196,20556.2342332,2643.74858595,175904.630656,2984.32863968,8738.50741235,8106.02187181,143661.536334,7000.90787258,23245.23633,15285.1681492,13036.2697303,9138.26420383,14977.8990196,20556.2342332,2643.74858595
FALSE,67991230.4597,8150911.60638,23644384.7442,85878888.273,5715443.83749,15064267.3397,93311939.393,18248386.6375,33677218.273,71002967.6064,26385780.1042,20201581.9175,200687268.726,61652.450263,2998.48571247,2437.26287301,2112.59733753,28052.1376486,658.006629568,2266.05088827,2776.88940583,3137.12131228,2848.25906864,1497.1496422,1704.78401219,2138.96976558,61652.450263,2998.48571247,2437.26287301,2112.59733753,28052.1376486,658.006629568,2266.05088827,2776.88940583,3137.12131228,2848.25906864,1497.1496422,1704.78401219,2138.96976558
